,type,entry_time,entry_price,exit_time,exit_price,percentual_difference,cumulative_profit
43,tp,2021-07-27 11:06:09.458330880,308.71,2021-07-27 11:07:25.468601856,308.88,5.506786304299049,11.062262818714828
44,sl,2021-07-27 11:07:45.043438336,309.03,2021-07-27 11:08:01.428782336,309.01,-0.6471863573109994,10.415076461403828
45,sl,2021-07-27 11:08:02.466831616,308.99,2021-07-27 11:08:11.597054720,308.91,-2.5890805527681833,7.825995908635645
46,sl,2021-07-27 11:08:12.626393856,308.91,2021-07-27 11:08:18.651809792,308.85,-1.9423132951345785,5.883682613501066
47,sl,2021-07-27 11:08:19.692686592,308.83,2021-07-27 11:08:26.743705344,308.8,-0.9714082181126418,4.912274395388424
48,sl,2021-07-27 11:08:27.768464384,308.79,2021-07-27 11:08:39.953741056,308.76,-0.9715340522694892,3.940740343118935
49,sl,2021-07-27 11:08:40.986827776,308.76,2021-07-27 11:08:53.205832448,308.74,-0.6477522995200742,3.2929880435988608
50,sl,2021-07-27 11:09:27.794206208,308.71,2021-07-27 11:10:55.533065728,308.66,-1.6196430306745662,1.6733450129242946
51,sl,2021-07-27 11:10:56.586499840,308.67,2021-07-27 11:11:04.673557504,308.65,-0.6479411669432938,1.0254038459810007
52,tp,2021-07-27 11:11:05.692236032,308.65,2021-07-27 11:12:01.381813248,308.81,5.183865219505104,6.2092690654861045
53,sl,2021-07-27 11:12:09.618587904,308.78,2021-07-27 11:12:21.801426688,308.76,-0.6477103439336036,5.561558721552501
54,tp,2021-07-27 11:12:22.840252416,308.75,2021-07-27 11:12:51.519133184,308.92,5.506072874494443,11.067631596046944
55,tp,2021-07-27 11:12:56.642475776,308.87,2021-07-27 11:15:10.323624192,309.03,5.180172888269116,16.24780448431606
56,sl,2021-07-27 11:15:38.031584256,309.17,2021-07-27 11:15:48.150243328,309.15,-0.6468932949522481,15.600911189363812
57,sl,2021-07-27 11:15:49.206875648,309.15,2021-07-27 11:16:05.479351040,309.13,-0.6469351447511502,14.953976044612661
58,sl,2021-07-27 11:16:06.503769600,309.14,2021-07-27 11:16:21.790288896,309.09,-1.6173901792071996,13.33658586540546
59,sl,2021-07-27 11:16:22.811872768,309.09,2021-07-27 11:16:41.213618432,309.07,-0.6470607266486075,12.689525138756853
60,sl,2021-07-27 11:16:43.268172800,309.09,2021-07-27 11:16:54.435215616,309.07,-0.6470607266486075,12.042464412108245
61,sl,2021-07-27 11:16:59.577393920,309.04,2021-07-27 11:17:42.891791616,309.02,-0.6471654154814475,11.395298996626797
62,tp,2021-07-27 11:17:43.910203136,309.01,2021-07-27 11:18:05.399606016,309.2,6.148668327885756,17.543967324512554
63,sl,2021-07-27 11:18:21.796439552,309.28,2021-07-27 11:18:34.995822848,309.26,-0.6466632177955837,16.89730410671697
64,sl,2021-07-27 11:18:36.018838016,309.26,2021-07-27 11:18:58.589400576,309.24,-0.6467050378316566,16.250599068885315
65,sl,2021-07-27 11:18:59.613158144,309.24,2021-07-27 11:19:08.745981696,309.18,-1.940240589833213,14.310358479052102
66,sl,2021-07-27 11:19:09.773190912,309.16,2021-07-27 11:19:15.804794624,309.14,-0.6469142191757876,13.663444259876314
67,sl,2021-07-27 11:19:16.843487744,309.1,2021-07-27 11:19:25.940197376,309.06,-1.2940795858951946,12.36936467398112
68,sl,2021-07-27 11:19:26.975219712,309.03,2021-07-27 11:19:34.028481280,309.01,-0.6471863573109994,11.72217831667012
69,sl,2021-07-27 11:19:35.056910336,309.01,2021-07-27 11:19:44.173602816,308.96,-1.6180706126019018,10.10410770406822
70,sl,2021-07-27 11:19:45.205654784,308.78,2021-07-27 11:19:55.380222976,308.75,-0.9715655159004055,9.132542188167815
71,sl,2021-07-27 11:19:56.414652160,308.73,2021-07-27 11:20:04.496698112,308.69,-1.2956304861860026,7.836911701981812
72,sl,2021-07-27 11:20:05.523595264,308.7,2021-07-27 11:20:29.132711168,308.66,-1.2957563977960358,6.541155304185776
73,sl,2021-07-27 11:20:59.225501952,308.74,2021-07-27 11:21:17.906637056,308.67,-2.2672799118997595,4.273875392286016
74,sl,2021-07-27 11:21:18.960198400,308.64,2021-07-27 11:21:27.103553536,308.58,-1.9440124416797007,2.3298629506063158
75,tp,2021-07-27 11:21:28.146537472,308.57,2021-07-27 11:22:33.725870592,308.73,5.185209190784102,7.515072141390418
76,sl,2021-07-27 11:22:47.399919616,308.73,2021-07-27 11:22:54.482230272,308.71,-0.6478152430939219,6.867256898296496
77,sl,2021-07-27 11:22:55.508748544,308.71,2021-07-27 11:23:05.631901184,308.69,-0.6478572122698265,6.219399686026669
78,sl,2021-07-27 11:23:06.670155776,308.67,2021-07-27 11:23:12.704756992,308.65,-0.6479411669432938,5.571458519083375
79,sl,2021-07-27 11:23:13.724799744,308.65,2021-07-27 11:23:22.866269696,308.62,-0.9719747286561711,4.599483790427204
80,sl,2021-07-27 11:23:23.895972096,308.63,2021-07-27 11:23:30.943244288,308.61,-0.6480251433749736,3.95145864705223
81,tp,2021-07-27 11:23:31.968039168,308.61,2021-07-27 11:24:13.046504704,308.8,6.156637827678873,10.108096474731102
82,sl,2021-07-27 11:24:24.400212480,308.83,2021-07-27 11:25:18.920252928,308.74,-2.9142246543397663,7.193871820391336
83,sl,2021-07-27 11:25:19.958269952,308.74,2021-07-27 11:25:28.059576832,308.72,-0.6477942605422624,6.546077559849073
84,sl,2021-07-27 11:25:29.092901376,308.75,2021-07-27 11:25:37.182801664,308.72,-0.9716599190274563,5.574417640821617
85,sl,2021-07-27 11:25:38.209197824,308.76,2021-07-27 11:25:50.538065152,308.71,-1.6193807488020266,3.95503689201959
86,sl,2021-07-27 11:25:53.668877568,308.68,2021-07-27 11:26:32.616494592,308.66,-0.6479201762336986,3.3071167157858916
87,sl,2021-07-27 11:26:34.666420736,308.66,2021-07-27 11:26:42.748712192,308.64,-0.6479621590111662,2.6591545567747255
88,sl,2021-07-27 11:26:43.775226624,308.64,2021-07-27 11:26:53.898567424,308.62,-0.648004147225953,2.0111504095487724
89,sl,2021-07-27 11:26:54.923002624,308.62,2021-07-27 11:27:01.972697344,308.6,-0.6480461408846416,1.3631042686641308
90,tp,2021-07-27 11:27:03.005544192,308.61,2021-07-27 11:27:18.416000768,308.77,5.184537118044398,6.547641386708529
91,sl,2021-07-27 11:27:28.738863872,308.67,2021-07-27 11:27:38.878104320,308.65,-0.6479411669432938,5.899700219765235
92,sl,2021-07-27 11:27:39.960843264,308.65,2021-07-27 11:27:47.018912512,308.62,-0.9719747286561711,4.927725491109063
93,sl,2021-07-27 11:27:48.052665088,308.62,2021-07-27 11:28:02.528663552,308.6,-0.6480461408846416,4.279679350224422
94,sl,2021-07-27 11:28:03.569603328,308.63,2021-07-27 11:28:29.146822144,308.61,-0.6480251433749736,3.631654206849448
95,tp,2021-07-27 11:28:32.246043904,308.61,2021-07-27 11:29:28.043024640,308.77,5.184537118044398,8.816191324893847
96,sl,2021-07-27 11:29:39.546770176,308.65,2021-07-27 11:29:53.996786176,308.63,-0.6479831524374474,8.1682081724564
97,sl,2021-07-27 11:29:55.020207872,308.63,2021-07-27 11:30:02.065164288,308.61,-0.6480251433749736,7.5201830290814256
98,tp,2021-07-27 11:30:03.095859456,308.61,2021-07-27 11:30:15.371810816,308.85,7.776805677068439,15.296988706149865
99,tp,2021-07-27 11:30:34.999435008,308.92,2021-07-27 11:30:47.235187968,309.14,7.121584876342432,22.418573582492296
100,tp,2021-07-27 11:30:53.410318592,309.01,2021-07-27 11:31:22.088703488,309.24,7.443124817967645,29.861698400459943
101,sl,2021-07-27 11:31:29.275286272,309.15,2021-07-27 11:31:55.906656512,309.05,-3.23467572375759,26.627022676702353
102,sl,2021-07-27 11:31:56.926863104,309.05,2021-07-27 11:32:06.038048000,309.03,-0.6471444750052953,25.97987820169706
103,sl,2021-07-27 11:32:07.070261504,309.03,2021-07-27 11:32:14.126827008,308.93,-3.2359317865568364,22.743946415140222
104,tp,2021-07-27 11:32:15.146901504,308.94,2021-07-27 11:33:06.663447296,309.13,6.150061500614933,28.894007915755154
105,sl,2021-07-27 11:33:20.335318016,309.1,2021-07-27 11:33:35.718323456,309.08,-0.6470397929485168,28.24696812280664
106,sl,2021-07-27 11:33:36.758116096,309.09,2021-07-27 11:33:49.003436032,309.07,-0.6470607266486075,27.59990739615803
107,sl,2021-07-27 11:33:50.024476672,309.07,2021-07-27 11:33:57.096769280,309.05,-0.647102598116343,26.952804798041686
108,sl,2021-07-27 11:33:58.119176448,309.05,2021-07-27 11:34:04.141247232,309.01,-1.2942889500087515,25.658515848032934
109,sl,2021-07-27 11:34:05.176215552,309.0,2021-07-27 11:34:12.236142336,308.94,-1.9417475728156077,23.716768275217326
110,sl,2021-07-27 11:34:13.275229696,308.94,2021-07-27 11:34:21.357312768,308.91,-0.9710623422014862,22.74570593301584
111,sl,2021-07-27 11:34:22.384754688,308.89,2021-07-27 11:34:28.418475008,308.87,-0.647479685324284,22.098226247691557
112,sl,2021-07-27 11:34:29.469554688,308.87,2021-07-27 11:34:41.666898944,308.84,-0.9712824165516094,21.126943831139947
113,sl,2021-07-27 11:35:10.406845184,308.8,2021-07-27 11:35:18.509930752,308.77,-0.9715025906745324,20.155441240465414
114,tp,2021-07-27 11:35:19.530191360,308.77,2021-07-27 11:37:16.513547264,308.95,5.829581889432485,25.9850231298979
115,sl,2021-07-27 11:37:25.736816128,308.92,2021-07-27 11:37:43.110141952,308.9,-0.6474168069415595,25.33760632295634
116,sl,2021-07-27 11:37:44.135066624,308.9,2021-07-27 11:38:46.615119360,308.88,-0.6474587245057238,24.690147598450615
117,sl,2021-07-27 11:38:47.635646464,308.86,2021-07-27 11:38:54.683411456,308.82,-1.2950851518493967,23.39506244660122
118,sl,2021-07-27 11:38:55.725788160,308.75,2021-07-27 11:39:03.833421824,308.72,-0.9716599190274563,22.423402527573764
119,tp,2021-07-27 11:39:04.864909568,308.75,2021-07-27 11:39:17.084995072,308.95,6.4777327935218985,28.901135321095662
120,tp,2021-07-27 11:39:36.583367936,308.92,2021-07-27 11:40:42.281215488,309.1,5.826751262462994,34.72788658355866
121,sl,2021-07-27 11:40:52.805739520,309.03,2021-07-27 11:40:59.873593600,308.94,-2.9123386079013365,31.81554797565732
122,sl,2021-07-27 11:41:00.949847040,308.94,2021-07-27 11:41:24.473376256,308.92,-0.6473748948009909,31.16817308085633
123,tp,2021-07-27 11:41:25.505264896,308.93,2021-07-27 11:41:43.992639232,309.11,5.826562651733623,36.99473573258995
124,sl,2021-07-27 11:42:00.426681344,309.06,2021-07-27 11:42:07.490060288,309.03,-0.9706853038254564,36.0240504287645
125,sl,2021-07-27 11:42:08.517661440,309.02,2021-07-27 11:42:16.583398400,309.0,-0.647207300497761,35.376843128266735
126,sl,2021-07-27 11:42:17.616560640,309.0,2021-07-27 11:42:25.725224448,308.94,-1.9417475728156077,33.43509555545113
127,tp,2021-07-27 11:42:26.755380480,308.94,2021-07-27 11:44:13.706595072,309.11,5.502686605813942,38.93778216126507
128,tp,2021-07-27 11:44:33.742406400,309.12,2021-07-27 11:44:48.046723840,309.3,5.822981366459848,44.76076352772492
129,tp,2021-07-27 11:44:59.426891008,309.3,2021-07-27 11:46:25.932220416,309.47,5.496281926932296,50.25704545465722
130,sl,2021-07-27 11:46:38.386730752,309.37,2021-07-27 11:46:54.738541824,309.32,-1.6161877363678239,48.64085771828939
131,sl,2021-07-27 11:46:55.764557568,309.37,2021-07-27 11:47:05.958622720,309.33,-1.2929501890946264,47.347907529194764
132,sl,2021-07-27 11:47:06.989840384,309.36,2021-07-27 11:47:15.119372288,309.33,-0.9697439875882323,46.37816354160653
133,sl,2021-07-27 11:47:16.145234176,309.35,2021-07-27 11:47:27.413114624,309.31,-1.2930337805081773,45.08512976109836
134,sl,2021-07-27 11:47:29.491567360,309.32,2021-07-27 11:47:43.760009728,309.3,-0.646579593947427,44.43855016715093
135,sl,2021-07-27 11:47:50.992676096,309.25,2021-07-27 11:47:57.017765632,309.17,-2.5869037995144404,41.85164636763649
136,sl,2021-07-27 11:47:58.041789184,309.15,2021-07-27 11:48:04.064622080,309.11,-1.2938702895023004,40.55777607813419
137,sl,2021-07-27 11:48:05.091421440,309.11,2021-07-27 11:48:12.141561088,309.02,-2.9115848727000686,37.64619120543412
138,sl,2021-07-27 11:48:13.181201152,309.02,2021-07-27 11:48:19.201185536,309.0,-0.647207300497761,36.99898390493636
139,sl,2021-07-27 11:48:20.230125056,308.95,2021-07-27 11:48:26.270399488,308.92,-0.9710309111497886,36.02795299378657
140,sl,2021-07-27 11:48:27.293329152,308.87,2021-07-27 11:48:35.367934976,308.85,-0.6475216110331794,35.38043138275339
141,sl,2021-07-27 11:48:36.443648256,308.91,2021-07-27 11:49:06.358806528,308.89,-0.6474377650460863,34.73299361770731
142,sl,2021-07-27 11:49:14.603385344,308.81,2021-07-27 11:49:41.196142848,308.75,-1.942942262232514,32.790051355474795
143,sl,2021-07-27 11:49:44.283066112,308.7,2021-07-27 11:49:51.349341184,308.68,-0.6478781988980179,32.142173156576774
144,tp,2021-07-27 11:49:52.378982912,308.67,2021-07-27 11:50:28.231928832,308.87,6.479411669420047,38.62158482599682
145,tp,2021-07-27 11:50:38.526772992,308.75,2021-07-27 11:51:11.383383552,308.91,5.182186234818623,43.80377106081544
146,sl,2021-07-27 11:51:29.868983296,308.91,2021-07-27 11:51:38.991185408,308.89,-0.6474377650460863,43.15633329576936
147,tp,2021-07-27 11:51:40.017210624,308.89,2021-07-27 11:52:23.410993408,309.05,5.179837482599793,48.33617077836915
148,sl,2021-07-27 11:52:31.931955712,308.99,2021-07-27 11:52:38.991271936,308.96,-0.9709052072892183,47.36526557107993
149,tp,2021-07-27 11:52:40.026301184,308.95,2021-07-27 11:53:23.886461952,309.11,5.178831526137725,52.54409709721766
150,sl,2021-07-27 11:53:28.051721728,309.0,2021-07-27 11:53:39.357936128,308.98,-0.6472491909379227,51.89684790627974
151,sl,2021-07-27 11:53:40.423339264,308.98,2021-07-27 11:54:38.554892800,308.94,-1.2945821736041316,50.602265732675605
152,sl,2021-07-27 11:54:39.591428352,308.93,2021-07-27 11:54:45.625353472,308.91,-0.6473958501920115,49.95486988248359
153,sl,2021-07-27 11:54:46.668049920,308.89,2021-07-27 11:54:53.777390848,308.84,-1.6186992133125504,48.33617066917104
154,sl,2021-07-27 11:54:54.822741504,308.83,2021-07-27 11:55:10.143388416,308.81,-0.6476054787417612,47.68856519042928
155,sl,2021-07-27 11:55:11.172654848,308.81,2021-07-27 11:55:17.217735168,308.78,-0.9714711311171775,46.7170940593121
156,tp,2021-07-27 11:55:18.238207744,308.75,2021-07-27 11:55:41.779578112,308.91,5.182186234818623,51.899280294130726
157,sl,2021-07-27 11:55:47.912851712,308.79,2021-07-27 11:55:54.956699648,308.77,-0.647689368180273,51.25159092595045
158,sl,2021-07-27 11:55:55.986345472,308.81,2021-07-27 11:56:05.169981952,308.79,-0.6476474207435579,50.60394350520689
159,sl,2021-07-27 11:56:39.996007168,309.02,2021-07-27 11:56:49.142907904,308.97,-1.6180182512444026,48.98592525396249
160,sl,2021-07-27 11:56:50.168830976,308.99,2021-07-27 11:57:18.793288448,308.97,-0.6472701381915857,48.338655115770905
161,sl,2021-07-27 11:57:19.819724032,308.98,2021-07-27 11:57:31.026848256,308.95,-0.9709366302035588,47.367718485567345
162,sl,2021-07-27 11:57:32.066134272,308.97,2021-07-27 11:57:49.459064064,308.95,-0.6473120367685747,46.72040644879877
163,sl,2021-07-27 11:57:52.570035712,308.93,2021-07-27 11:58:12.021822976,308.9,-0.9710937752898571,45.74931267350891
164,sl,2021-07-27 11:58:13.064851200,308.88,2021-07-27 11:58:25.279635712,308.86,-0.6475006475000586,45.10181202600885
165,sl,2021-07-27 11:58:26.306785792,308.86,2021-07-27 11:58:35.462952192,308.84,-0.6475425759256185,44.45426945008323
166,tp,2021-07-27 11:58:36.534229760,308.83,2021-07-27 11:58:46.718993408,309.0,5.504646569310492,49.958916019393726
167,sl,2021-07-27 11:59:04.508507392,309.0,2021-07-27 11:59:15.729949184,308.94,-1.9417475728156077,48.01716844657812
168,sl,2021-07-27 11:59:16.756341504,308.94,2021-07-27 11:59:24.852836096,308.9,-1.2947497896038216,46.7224186569743
169,sl,2021-07-27 11:59:25.897762560,308.97,2021-07-27 11:59:33.975045120,308.93,-1.2946240735353096,45.42779458343899
170,sl,2021-07-27 11:59:35.005574400,308.92,2021-07-27 11:59:43.112032768,308.88,-1.2948336138812788,44.13296096955771
171,sl,2021-07-27 11:59:44.149828864,308.88,2021-07-27 11:59:55.391932928,308.85,-0.9712509712500879,43.16170999830762
172,sl,2021-07-27 11:59:56.416463104,308.85,2021-07-27 12:00:10.866717952,308.83,-0.6475635421738273,42.514146456133794
173,sl,2021-07-27 12:01:00.935383808,308.92,2021-07-27 12:01:06.967705856,308.86,-1.942250420820998,40.5718960353128
174,sl,2021-07-27 12:01:07.996724480,308.85,2021-07-27 12:01:18.136564736,308.8,-1.6189088554318072,38.95298717988099
175,sl,2021-07-27 12:01:19.161771008,308.8,2021-07-27 12:01:26.243144960,308.78,-0.647668393783635,38.30531878609736
176,tp,2021-07-27 12:01:27.283391488,308.78,2021-07-27 12:02:21.960467200,309.0,7.124813783277002,45.430132569374365
177,sl,2021-07-27 12:02:47.844759296,309.02,2021-07-27 12:02:57.999318528,308.99,-0.9708109507466416,44.459321618627726
178,sl,2021-07-27 12:02:59.053429760,308.99,2021-07-27 12:03:37.598539520,308.93,-1.941810414576597,42.51751120405113
179,sl,2021-07-27 12:03:38.668198912,308.88,2021-07-27 12:03:58.163337728,308.86,-0.6475006475000586,41.87001055655107
180,sl,2021-07-27 12:04:56.971296512,309.0,2021-07-27 12:05:03.007885312,308.96,-1.294498381877685,40.575512174673385
181,sl,2021-07-27 12:05:04.051642880,308.97,2021-07-27 12:05:11.096490496,308.95,-0.6473120367685747,39.92820013790481
182,sl,2021-07-27 12:05:12.119668480,308.95,2021-07-27 12:05:27.415407872,308.93,-0.6473539407665257,39.28084619713828
183,sl,2021-07-27 12:05:28.441004288,308.94,2021-07-27 12:05:37.578537216,308.92,-0.6473748948009909,38.63347130233729
184,tp,2021-07-27 12:05:38.607969792,308.92,2021-07-27 12:07:24.655820288,309.13,6.797876472872573,45.431347775209865
185,sl,2021-07-27 12:07:36.049947904,309.18,2021-07-27 12:07:43.099918080,309.14,-1.2937447441626386,44.13760303104723
186,sl,2021-07-27 12:07:44.131749120,309.14,2021-07-27 12:07:51.186612224,309.07,-2.264346250889344,41.87325678015788
187,tp,2021-07-27 12:07:52.221592320,309.01,2021-07-27 12:08:20.390904832,309.22,6.795896572927619,48.6691533530855
188,tp,2021-07-27 12:08:39.408547328,309.11,2021-07-27 12:09:31.273017600,309.29,5.823169745398298,54.492323098483794
189,sl,2021-07-27 12:09:55.791454464,309.34,2021-07-27 12:10:08.046378240,309.32,-0.6465377901332453,53.84578530835055
190,sl,2021-07-27 12:10:09.092309248,309.31,2021-07-27 12:10:29.549326336,309.2,-3.556302738353549,50.289482569997
191,sl,2021-07-27 12:10:31.612553728,309.13,2021-07-27 12:10:37.637721856,309.11,-0.6469769999670628,49.64250557002993
192,sl,2021-07-27 12:10:38.677970176,309.09,2021-07-27 12:10:44.711233536,309.05,-1.294121453297215,48.34838411673272
193,sl,2021-07-27 12:10:45.736303104,309.05,2021-07-27 12:12:09.563891968,309.03,-0.6471444750052953,47.70123964172742
194,tp,2021-07-27 12:12:10.627603968,309.03,2021-07-27 12:13:05.268841728,309.19,5.177490858493512,52.87873050022093
195,tp,2021-07-27 12:13:12.636303360,309.15,2021-07-27 12:13:22.812356864,309.35,6.469351447518858,59.34808194773979
196,sl,2021-07-27 12:13:37.296588544,309.26,2021-07-27 12:14:03.911714048,309.21,-1.6167625945809794,57.73131935315882
197,sl,2021-07-27 12:14:04.944495360,309.2,2021-07-27 12:14:12.022895104,309.18,-0.6468305304004466,57.084488822758374
198,tp,2021-07-27 12:14:13.063413504,309.18,2021-07-27 12:14:22.184572928,309.34,5.174978976646878,62.25946779940525
199,sl,2021-07-27 12:14:42.765747200,309.36,2021-07-27 12:15:00.129925888,309.32,-1.292991983450364,60.96647581595489
200,sl,2021-07-27 12:15:01.179179008,309.31,2021-07-27 12:15:07.200881664,309.29,-0.6466004978817953,60.319875318073095
201,sl,2021-07-27 12:15:08.226022912,309.28,2021-07-27 12:15:57.556356096,309.17,-3.5566476978775485,56.76322762019554
202,sl,2021-07-27 12:15:58.582705920,309.17,2021-07-27 12:16:05.658212096,309.13,-1.2937865899026573,55.469441030292884
203,sl,2021-07-27 12:16:06.699928320,309.13,2021-07-27 12:16:13.803366912,309.11,-0.6469769999670628,54.82246403032582
204,tp,2021-07-27 12:16:14.883913216,309.12,2021-07-27 12:16:33.253377792,309.29,5.49948240165683,60.321946431982646
205,sl,2021-07-27 12:16:46.902150400,309.15,2021-07-27 12:16:54.993306368,309.12,-0.9704027171267254,59.35154371485592
206,sl,2021-07-27 12:16:56.016032256,309.12,2021-07-27 12:17:11.388602112,309.1,-0.6469979296060369,58.704545785249884
207,sl,2021-07-27 12:17:13.456072192,309.11,2021-07-27 12:17:36.073210880,309.05,-1.941056581799433,56.763489203450455
208,sl,2021-07-27 12:17:37.115045376,309.05,2021-07-27 12:18:07.913081344,309.01,-1.2942889500087515,55.469200253441706
209,sl,2021-07-27 12:18:09.977916672,309.01,2021-07-27 12:18:47.141169152,308.98,-0.9708423675600373,54.49835788588167
210,sl,2021-07-27 12:18:49.215701504,308.98,2021-07-27 12:19:05.584746240,308.96,-0.6472910868029857,53.85106679907868
211,sl,2021-07-27 12:19:06.609847552,308.96,2021-07-27 12:19:25.065985792,308.93,-0.9709994821327265,52.880067316945954
212,sl,2021-07-27 12:19:26.091099392,308.93,2021-07-27 12:19:36.210076672,308.91,-0.6473958501920115,52.23267146675394
213,sl,2021-07-27 12:19:37.251094016,308.91,2021-07-27 12:19:43.283248128,308.88,-0.9711566475682094,51.261514819185734
214,sl,2021-07-27 12:19:44.306018048,308.87,2021-07-27 12:20:04.783220992,308.85,-0.6475216110331794,50.61399320815256
