,date,open,high,low,close,volume
661,2021-07-27 18:37:49.310803456,309.07,309.13,309.06,309.1,597.99
662,2021-07-27 18:37:53.344232448,309.07,309.13,309.06,309.13,637.87
663,2021-07-27 18:37:57.394539008,309.07,309.15,309.06,309.14,678.77
664,2021-07-27 18:38:01.453343232,309.07,309.2,309.06,309.16,726.42
665,2021-07-27 18:38:05.493925888,309.07,309.2,309.06,309.06,820.9
666,2021-07-27 18:38:09.583164672,309.07,309.2,308.93,309.0,1136.36
667,2021-07-27 18:38:12.630871296,309.07,309.2,308.93,309.0,1143.83
668,2021-07-27 18:38:16.726728192,309.07,309.2,308.93,308.96,1190.18
669,2021-07-27 18:38:20.772982784,309.07,309.2,308.92,308.95,1293.13
670,2021-07-27 18:38:24.863574528,309.07,309.2,308.91,308.91,1325.32
671,2021-07-27 18:38:28.920692224,309.07,309.2,308.91,309.01,1454.84
672,2021-07-27 18:38:33.020497664,309.07,309.2,308.91,309.0,1477.11
673,2021-07-27 18:38:37.138686976,309.07,309.2,308.91,308.97,1538.75
674,2021-07-27 18:38:41.197523712,309.07,309.2,308.91,308.99,1578.77
675,2021-07-27 18:38:45.284908800,309.07,309.2,308.91,308.99,1595.5
676,2021-07-27 18:38:49.325197056,309.07,309.2,308.91,308.97,1618.25
677,2021-07-27 18:38:53.404188672,309.07,309.2,308.91,309.02,1925.44
678,2021-07-27 18:38:57.471782400,309.07,309.2,308.91,309.0,1947.62
679,2021-07-27 18:39:01.554521856,309.07,309.2,308.91,309.06,1999.14
680,2021-07-27 18:39:04.634554368,309.06,309.09,309.05,309.05,9.57
681,2021-07-27 18:39:08.741866496,309.06,309.09,309.02,309.02,13.24
682,2021-07-27 18:39:12.785195776,309.06,309.19,309.02,309.18,206.73
683,2021-07-27 18:39:16.909006592,309.06,309.23,309.02,309.12,564.21
684,2021-07-27 18:39:20.990960896,309.06,309.23,309.02,309.1,568.48
685,2021-07-27 18:39:25.066599680,309.06,309.23,309.02,309.1,640.79
686,2021-07-27 18:39:29.159876096,309.06,309.23,309.02,309.1,660.92
687,2021-07-27 18:39:33.267240960,309.06,309.23,309.02,309.11,707.66
688,2021-07-27 18:39:37.328385792,309.06,309.23,309.02,309.08,819.46
689,2021-07-27 18:39:41.431333376,309.06,309.23,309.02,309.07,875.31
690,2021-07-27 18:39:45.524337920,309.06,309.23,309.02,309.13,974.55
691,2021-07-27 18:39:48.605649152,309.06,309.23,309.02,309.13,992.69
692,2021-07-27 18:39:52.687575808,309.06,309.23,309.02,309.11,1057.36
693,2021-07-27 18:39:56.821309696,309.06,309.23,309.02,309.08,1127.73
694,2021-07-27 18:40:00.899534336,309.06,309.23,309.02,309.1,1274.56
695,2021-07-27 18:40:04.957271296,309.06,309.23,309.02,309.09,1354.1
696,2021-07-27 18:40:09.128363264,309.06,309.23,309.02,309.12,1370.75
697,2021-07-27 18:40:13.219829504,309.06,309.23,309.02,309.2,1481.3
698,2021-07-27 18:40:17.293122560,309.06,309.23,309.02,309.15,1512.85
699,2021-07-27 18:40:21.373345536,309.06,309.23,309.02,309.11,1532.22
700,2021-07-27 18:40:25.470785792,309.06,309.23,309.02,309.06,1631.23
701,2021-07-27 18:40:29.544748800,309.06,309.23,309.02,309.04,1642.88
702,2021-07-27 18:40:33.595256832,309.06,309.23,309.02,309.07,1664.34
703,2021-07-27 18:40:36.644647680,309.06,309.23,309.02,309.03,1682.63
704,2021-07-27 18:40:40.697360128,309.06,309.23,309.01,309.06,1705.03
705,2021-07-27 18:40:44.759774720,309.06,309.23,309.01,309.02,1724.55
706,2021-07-27 18:40:48.875909376,309.06,309.23,309.01,309.02,1747.2
707,2021-07-27 18:40:52.937401344,309.06,309.23,309.01,309.05,1781.56
708,2021-07-27 18:40:57.002122752,309.06,309.23,309.01,309.02,1795.95
709,2021-07-27 18:41:01.100872960,309.06,309.23,309.01,309.01,1806.36
710,2021-07-27 18:41:05.159634176,309.06,309.23,308.95,308.95,1980.72
711,2021-07-27 18:41:09.257954048,309.06,309.23,308.95,308.99,2036.28
712,2021-07-27 18:41:13.341513728,308.99,308.99,308.96,308.96,4.17
713,2021-07-27 18:41:17.401714176,308.99,308.99,308.96,308.98,37.94
714,2021-07-27 18:41:21.462105600,308.99,309.05,308.95,309.0,129.44
715,2021-07-27 18:41:25.518185472,308.99,309.05,308.95,308.99,147.74
716,2021-07-27 18:41:32.682505216,308.99,309.07,308.95,309.0,255.95
717,2021-07-27 18:41:36.761655040,308.99,309.07,308.95,309.01,288.16
718,2021-07-27 18:41:40.881752064,308.99,309.07,308.95,308.97,318.1
719,2021-07-27 18:41:44.963228160,308.99,309.07,308.95,308.96,328.8
720,2021-07-27 18:41:49.059665920,308.99,309.07,308.95,308.97,355.11
721,2021-07-27 18:41:53.138450688,308.99,309.07,308.95,308.97,362.37
722,2021-07-27 18:41:57.238727424,308.99,309.07,308.95,308.98,391.81
723,2021-07-27 18:42:01.335297536,308.99,309.07,308.95,308.95,438.98
724,2021-07-27 18:42:05.377009152,308.99,309.07,308.93,308.94,500.86
725,2021-07-27 18:42:09.467537152,308.99,309.07,308.93,309.01,688.99
726,2021-07-27 18:42:13.529268480,308.99,309.07,308.93,309.02,721.72
727,2021-07-27 18:42:16.610219008,308.99,309.07,308.93,308.97,734.47
728,2021-07-27 18:42:20.648500992,308.99,309.07,308.9,308.94,929.78
729,2021-07-27 18:42:24.781865216,308.99,309.07,308.9,308.9,954.24
730,2021-07-27 18:42:28.861228544,308.99,309.07,308.9,308.9,975.51
731,2021-07-27 18:42:32.935234560,308.99,309.07,308.84,308.84,1162.12
732,2021-07-27 18:42:36.968514560,308.99,309.07,308.81,308.81,1224.3
733,2021-07-27 18:42:41.084910848,308.99,309.07,308.8,308.8,1255.06
734,2021-07-27 18:42:45.161838848,308.99,309.07,308.74,308.77,1350.41
735,2021-07-27 18:42:49.241077248,308.99,309.07,308.74,308.77,1369.5
736,2021-07-27 18:42:53.311004160,308.99,309.07,308.56,308.56,1508.05
737,2021-07-27 18:42:57.451169536,308.99,309.07,308.37,308.44,1925.98
738,2021-07-27 18:43:01.538423808,308.99,309.07,308.37,308.37,1998.78
739,2021-07-27 18:43:08.699439360,308.99,309.07,308.24,308.28,2550.65
740,2021-07-27 18:43:12.773880832,308.28,308.29,308.17,308.22,83.54
741,2021-07-27 18:43:16.820384256,308.28,308.29,308.17,308.27,157.32
742,2021-07-27 18:43:20.948672000,308.28,308.29,308.17,308.2,246.42
743,2021-07-27 18:43:25.026486528,308.28,308.29,308.17,308.19,281.94
744,2021-07-27 18:43:29.084237312,308.28,308.29,308.16,308.28,357.92
745,2021-07-27 18:43:33.158529792,308.28,308.37,308.16,308.36,387.25
746,2021-07-27 18:43:37.265209856,308.28,308.44,308.16,308.4,427.46
747,2021-07-27 18:43:41.346119168,308.28,308.44,308.16,308.36,454.33
748,2021-07-27 18:43:45.387712768,308.28,308.46,308.16,308.46,465.36
749,2021-07-27 18:43:49.462760448,308.28,308.49,308.16,308.48,489.46
750,2021-07-27 18:43:53.528066304,308.28,308.49,308.16,308.48,514.68
751,2021-07-27 18:44:00.740172288,308.28,308.49,308.16,308.47,569.06
752,2021-07-27 18:44:04.818842880,308.28,308.5,308.16,308.5,586.59
753,2021-07-27 18:44:08.904540416,308.28,308.55,308.16,308.52,614.48
754,2021-07-27 18:44:12.945174784,308.28,308.56,308.16,308.55,650.28
755,2021-07-27 18:44:17.023474944,308.28,308.56,308.16,308.51,704.1
756,2021-07-27 18:44:21.103751168,308.28,308.56,308.16,308.5,731.65
757,2021-07-27 18:44:25.203168000,308.28,308.56,308.16,308.52,739.06
758,2021-07-27 18:44:29.266993152,308.28,308.56,308.16,308.45,818.46
759,2021-07-27 18:44:33.304021504,308.28,308.56,308.16,308.36,847.59
760,2021-07-27 18:44:37.437174016,308.28,308.56,308.16,308.4,865.89
761,2021-07-27 18:44:41.478398720,308.28,308.56,308.16,308.4,880.59
762,2021-07-27 18:44:45.570704640,308.28,308.56,308.16,308.4,885.82
763,2021-07-27 18:44:52.722909696,308.28,308.56,308.16,308.56,987.23
764,2021-07-27 18:44:56.821631744,308.28,308.61,308.16,308.41,1047.08
765,2021-07-27 18:45:00.980919296,308.28,308.61,308.16,308.44,1087.13
766,2021-07-27 18:45:05.011155712,308.28,308.61,308.16,308.4,1108.24
767,2021-07-27 18:45:09.152722688,308.28,308.61,308.16,308.47,1129.07
768,2021-07-27 18:45:13.231722752,308.28,308.61,308.16,308.49,1165.72
769,2021-07-27 18:45:17.279988736,308.28,308.61,308.16,308.47,1182.47
770,2021-07-27 18:45:21.377534464,308.47,308.47,308.46,308.46,8.14
771,2021-07-27 18:45:25.469019392,308.47,308.57,308.46,308.56,45.38
772,2021-07-27 18:45:29.577410816,308.47,308.57,308.46,308.55,48.44
773,2021-07-27 18:45:32.645161472,308.47,308.57,308.46,308.53,59.29
774,2021-07-27 18:45:36.713998848,308.47,308.57,308.46,308.48,71.09
775,2021-07-27 18:45:40.757072384,308.47,308.57,308.21,308.21,446.54
776,2021-07-27 18:45:44.817816576,308.47,308.57,308.2,308.4,703.13
777,2021-07-27 18:45:48.880214272,308.47,308.57,308.2,308.44,752.62
778,2021-07-27 18:45:52.921746944,308.47,308.57,308.2,308.43,758.3
779,2021-07-27 18:45:57.020999424,308.47,308.57,308.2,308.43,765.93
780,2021-07-27 18:46:01.080923904,308.47,308.57,308.2,308.44,780.65
781,2021-07-27 18:46:05.180143872,308.47,308.57,308.2,308.48,793.85
782,2021-07-27 18:46:09.241461760,308.47,308.57,308.2,308.48,806.24
783,2021-07-27 18:46:13.325527808,308.47,308.57,308.2,308.49,824.37
784,2021-07-27 18:46:17.432037888,308.47,308.57,308.2,308.5,852.86
785,2021-07-27 18:46:21.474158592,308.47,308.57,308.2,308.48,897.25
786,2021-07-27 18:46:25.536809472,308.47,308.57,308.2,308.47,900.18
787,2021-07-27 18:46:29.598420736,308.47,308.57,308.2,308.47,904.21
788,2021-07-27 18:46:32.730701056,308.47,308.57,308.2,308.51,909.75
789,2021-07-27 18:46:36.820825344,308.47,308.57,308.2,308.5,915.58
790,2021-07-27 18:46:40.898465024,308.47,308.57,308.2,308.51,948.18
791,2021-07-27 18:46:44.981771520,308.47,308.57,308.2,308.54,961.16
792,2021-07-27 18:46:49.062200832,308.47,308.57,308.2,308.55,964.28
793,2021-07-27 18:46:53.158127104,308.47,308.57,308.2,308.55,970.47
794,2021-07-27 18:46:57.256846592,308.47,308.57,308.2,308.5,998.27
795,2021-07-27 18:47:01.353251840,308.47,308.57,308.2,308.5,1001.06
796,2021-07-27 18:47:05.437573888,308.47,308.57,308.2,308.54,1015.11
797,2021-07-27 18:47:09.565393152,308.47,308.62,308.2,308.61,1025.86
798,2021-07-27 18:47:12.649859840,308.47,308.62,308.2,308.62,1026.66
799,2021-07-27 18:47:16.736868352,308.47,308.65,308.2,308.61,1035.8
800,2021-07-27 18:47:20.795097600,308.47,308.74,308.2,308.72,1071.26
801,2021-07-27 18:47:24.888150016,308.72,308.9,308.72,308.82,449.0
802,2021-07-27 18:47:28.947219712,308.72,308.9,308.72,308.84,490.33
803,2021-07-27 18:47:32.999688960,308.72,308.9,308.72,308.83,497.82
804,2021-07-27 18:47:37.066299136,308.72,308.9,308.72,308.81,512.88
805,2021-07-27 18:47:41.159777792,308.72,308.9,308.72,308.8,521.56
806,2021-07-27 18:47:45.239767296,308.72,308.9,308.72,308.88,593.72
807,2021-07-27 18:47:49.321780224,308.72,308.91,308.72,308.9,622.9
808,2021-07-27 18:47:53.468413696,308.72,308.93,308.72,308.84,766.22
809,2021-07-27 18:47:57.516092928,308.72,308.93,308.72,308.83,785.61
810,2021-07-27 18:48:00.626788608,308.72,308.93,308.72,308.78,811.56
811,2021-07-27 18:48:04.714360064,308.72,308.93,308.72,308.77,818.37
812,2021-07-27 18:48:08.780886528,308.72,308.93,308.72,308.76,845.12
813,2021-07-27 18:48:12.873495808,308.72,308.93,308.72,308.76,852.43
814,2021-07-27 18:48:16.980307712,308.72,308.93,308.72,308.76,871.14
815,2021-07-27 18:48:21.095808512,308.72,308.93,308.71,308.73,879.66
816,2021-07-27 18:48:25.176387072,308.72,308.93,308.7,308.7,890.13
817,2021-07-27 18:48:29.245344256,308.72,308.93,308.69,308.69,903.06
818,2021-07-27 18:48:33.304726784,308.72,308.93,308.63,308.65,988.13
819,2021-07-27 18:48:37.377741056,308.72,308.93,308.63,308.65,1046.02
820,2021-07-27 18:48:41.450508800,308.72,308.93,308.63,308.65,1058.25
821,2021-07-27 18:48:45.495520000,308.72,308.93,308.63,308.65,1079.86
822,2021-07-27 18:48:49.586678272,308.72,308.93,308.63,308.65,1099.83
823,2021-07-27 18:48:52.672138752,308.72,308.93,308.6,308.6,1106.58
824,2021-07-27 18:48:56.788121088,308.72,308.93,308.6,308.6,1132.25
825,2021-07-27 18:49:00.833268992,308.72,308.93,308.55,308.55,1174.31
826,2021-07-27 18:49:04.866308864,308.72,308.93,308.54,308.54,1181.7
827,2021-07-27 18:49:08.988443648,308.72,308.93,308.52,308.52,1184.57
828,2021-07-27 18:49:13.138569472,308.52,308.52,308.51,308.51,6.81
829,2021-07-27 18:49:17.216384512,308.52,308.53,308.5,308.5,94.23
830,2021-07-27 18:49:21.335136256,308.52,308.55,308.5,308.54,159.44
831,2021-07-27 18:49:25.408441344,308.52,308.55,308.5,308.55,187.71
832,2021-07-27 18:49:29.509816320,308.52,308.55,308.5,308.54,207.99
833,2021-07-27 18:49:33.577112320,308.52,308.59,308.5,308.58,235.91
834,2021-07-27 18:49:36.606773760,308.52,308.75,308.5,308.74,451.07
835,2021-07-27 18:49:40.704052992,308.52,308.84,308.5,308.83,524.96
836,2021-07-27 18:49:44.781239808,308.52,308.9,308.5,308.86,661.2
837,2021-07-27 18:49:48.842390528,308.52,308.98,308.5,308.98,788.29
838,2021-07-27 18:49:52.979195904,308.52,309.03,308.5,309.03,933.25
839,2021-07-27 18:49:57.089855488,308.52,309.07,308.5,309.01,1029.58
840,2021-07-27 18:50:01.262608896,308.52,309.07,308.5,308.99,1079.01
841,2021-07-27 18:50:05.358112256,308.52,309.07,308.5,308.96,1114.9
842,2021-07-27 18:50:09.467566080,308.52,309.07,308.5,308.96,1132.26
843,2021-07-27 18:50:13.521048576,308.52,309.07,308.5,308.9,1144.67
844,2021-07-27 18:50:16.607743488,308.52,309.07,308.5,308.89,1158.22
845,2021-07-27 18:50:20.676575232,308.52,309.07,308.5,308.87,1170.27
846,2021-07-27 18:50:24.763727360,308.52,309.07,308.5,308.87,1200.57
847,2021-07-27 18:50:28.795146496,308.52,309.07,308.5,308.92,1240.89
848,2021-07-27 18:50:32.903482112,308.52,309.07,308.5,308.87,1355.97
849,2021-07-27 18:50:37.001120768,308.52,309.07,308.5,308.84,1375.67
850,2021-07-27 18:50:41.142526464,308.52,309.07,308.5,308.78,1422.73
851,2021-07-27 18:50:45.207320832,308.52,309.07,308.5,308.77,1429.88
852,2021-07-27 18:50:49.300736768,308.52,309.07,308.5,308.77,1454.25
853,2021-07-27 18:50:53.355006720,308.52,309.07,308.5,308.72,1464.78
854,2021-07-27 18:50:57.418198016,308.52,309.07,308.5,308.71,1479.55
855,2021-07-27 18:51:01.485114112,308.72,308.72,308.71,308.71,6.93
856,2021-07-27 18:51:05.547106816,308.72,308.72,308.67,308.68,43.49
857,2021-07-27 18:51:08.611658496,308.72,308.72,308.67,308.67,46.35
858,2021-07-27 18:51:12.691770112,308.72,308.72,308.66,308.67,65.28
859,2021-07-27 18:51:16.798764800,308.72,308.72,308.66,308.66,106.82
860,2021-07-27 18:51:20.876266496,308.72,308.72,308.66,308.67,117.08
861,2021-07-27 18:51:24.979249152,308.72,308.72,308.66,308.66,133.88
862,2021-07-27 18:51:29.058049280,308.72,308.72,308.66,308.67,152.34
863,2021-07-27 18:51:33.136936192,308.72,308.72,308.66,308.7,186.6
864,2021-07-27 18:51:37.194014720,308.72,308.72,308.66,308.69,200.75
865,2021-07-27 18:51:41.311475968,308.72,308.72,308.66,308.67,208.18
866,2021-07-27 18:51:45.367918080,308.72,308.73,308.66,308.73,270.47
867,2021-07-27 18:51:49.434096640,308.72,308.84,308.66,308.84,332.18
868,2021-07-27 18:51:53.490787328,308.72,308.84,308.66,308.78,346.12
869,2021-07-27 18:51:57.551760640,308.72,308.84,308.66,308.82,373.67
870,2021-07-27 18:52:00.626972160,308.72,308.86,308.66,308.83,426.91
871,2021-07-27 18:52:04.686251264,308.72,308.86,308.66,308.83,454.81
872,2021-07-27 18:52:08.755589888,308.72,308.86,308.66,308.77,582.44
873,2021-07-27 18:52:12.818321408,308.72,308.86,308.66,308.76,603.57
874,2021-07-27 18:52:16.860734976,308.72,308.86,308.66,308.76,615.86
875,2021-07-27 18:52:20.908452352,308.72,308.86,308.66,308.81,684.77
876,2021-07-27 18:52:25.031109376,308.72,308.86,308.66,308.77,700.62
877,2021-07-27 18:52:29.115709952,308.72,308.86,308.66,308.78,735.28
878,2021-07-27 18:52:33.196368128,308.72,308.86,308.66,308.76,746.26
879,2021-07-27 18:52:37.254974208,308.72,308.86,308.66,308.76,770.98
880,2021-07-27 18:52:41.390448896,308.72,308.86,308.66,308.76,779.61
881,2021-07-27 18:52:45.510011136,308.72,308.86,308.66,308.77,795.29
882,2021-07-27 18:52:49.578323200,308.72,308.86,308.66,308.79,815.54
883,2021-07-27 18:52:52.642068224,308.81,308.81,308.77,308.77,1.2
884,2021-07-27 18:52:56.714674688,308.81,308.81,308.76,308.77,13.37
885,2021-07-27 18:53:00.832017664,308.81,308.87,308.76,308.86,66.63
886,2021-07-27 18:53:04.906182656,308.81,308.92,308.76,308.86,84.06
887,2021-07-27 18:53:08.971722752,308.81,308.92,308.76,308.82,119.66
888,2021-07-27 18:53:13.057518848,308.81,308.92,308.76,308.81,128.97
889,2021-07-27 18:53:17.199917568,308.81,308.92,308.76,308.81,137.61
890,2021-07-27 18:53:21.310075136,308.81,308.92,308.76,308.81,159.65
891,2021-07-27 18:53:25.414382592,308.81,308.92,308.76,308.8,174.13
892,2021-07-27 18:53:29.500206336,308.81,308.92,308.76,308.79,190.64
893,2021-07-27 18:53:32.650747136,308.81,308.92,308.76,308.79,205.56
894,2021-07-27 18:53:36.803080192,308.81,308.92,308.76,308.8,224.58
895,2021-07-27 18:53:40.881345280,308.81,308.92,308.76,308.84,244.67
896,2021-07-27 18:53:44.950962944,308.81,308.92,308.76,308.82,250.27
897,2021-07-27 18:53:49.074676224,308.81,308.92,308.76,308.8,256.7
898,2021-07-27 18:53:53.154327552,308.81,308.92,308.76,308.81,371.11
899,2021-07-27 18:53:57.253073664,308.81,308.92,308.76,308.86,389.13
900,2021-07-27 18:54:01.338870272,308.81,308.92,308.76,308.84,400.22
901,2021-07-27 18:54:05.429101312,308.81,308.92,308.76,308.83,403.04
902,2021-07-27 18:54:09.488201984,308.81,308.92,308.76,308.84,427.78
903,2021-07-27 18:54:13.539932160,308.81,308.92,308.76,308.82,432.89
904,2021-07-27 18:54:20.728957440,308.81,308.95,308.76,308.89,681.29
905,2021-07-27 18:54:24.798769664,308.81,308.95,308.76,308.84,745.3
906,2021-07-27 18:54:28.851153664,308.81,308.95,308.76,308.84,757.8
907,2021-07-27 18:54:32.925143040,308.81,308.95,308.76,308.84,765.32
908,2021-07-27 18:54:37.017108992,308.81,308.95,308.76,308.84,1000.34
909,2021-07-27 18:54:41.101384960,308.81,308.95,308.76,308.85,1075.06
910,2021-07-27 18:54:45.186557952,308.81,308.95,308.76,308.84,1090.05
911,2021-07-27 18:54:49.254230272,308.81,308.95,308.76,308.88,1102.97
912,2021-07-27 18:54:53.331527168,308.81,308.95,308.76,308.87,1110.69
913,2021-07-27 18:54:57.424131840,308.87,308.94,308.87,308.94,180.72
914,2021-07-27 18:55:01.485186304,308.87,308.95,308.87,308.95,192.05
915,2021-07-27 18:55:05.538698240,308.87,308.95,308.87,308.94,211.94
916,2021-07-27 18:55:09.583487488,308.87,309.0,308.87,308.99,345.01
917,2021-07-27 18:55:12.630742528,308.87,309.0,308.87,308.99,348.69
918,2021-07-27 18:55:16.709710592,308.87,309.0,308.87,308.99,353.31
919,2021-07-27 18:55:20.772966656,308.87,309.0,308.87,308.99,367.75
920,2021-07-27 18:55:24.867465216,308.87,309.0,308.87,308.99,372.97
921,2021-07-27 18:55:28.966644992,308.87,309.0,308.87,308.99,387.63
922,2021-07-27 18:55:33.036902656,308.87,309.02,308.87,309.0,405.4
923,2021-07-27 18:55:37.139477248,308.87,309.02,308.87,309.0,460.4
924,2021-07-27 18:55:41.248414464,308.87,309.02,308.87,309.01,481.19
925,2021-07-27 18:55:45.298405376,308.87,309.02,308.87,308.98,892.21
926,2021-07-27 18:55:49.411673600,308.87,309.02,308.87,308.98,896.57
927,2021-07-27 18:55:53.484302336,308.87,309.02,308.87,308.98,909.37
928,2021-07-27 18:55:57.546723584,308.87,309.02,308.87,308.98,937.79
929,2021-07-27 18:56:00.633934592,308.87,309.02,308.87,308.98,941.18
930,2021-07-27 18:56:04.710498816,308.87,309.02,308.87,308.98,944.55
931,2021-07-27 18:56:08.751762432,308.87,309.02,308.87,308.94,1081.23
932,2021-07-27 18:56:12.883428352,308.87,309.02,308.87,308.93,1097.28
933,2021-07-27 18:56:16.978288384,308.87,309.02,308.87,308.97,1105.57
934,2021-07-27 18:56:21.037524992,308.87,309.02,308.87,308.98,1110.22
935,2021-07-27 18:56:25.116383744,308.87,309.02,308.87,308.98,1112.93
936,2021-07-27 18:56:29.180223744,308.87,309.05,308.87,309.05,1130.41
937,2021-07-27 18:56:33.276902912,308.87,309.05,308.87,309.01,1132.14
938,2021-07-27 18:56:37.350613504,308.87,309.12,308.87,309.02,1235.67
939,2021-07-27 18:56:41.416270848,308.87,309.12,308.87,309.06,1244.56
940,2021-07-27 18:56:45.495063552,308.87,309.14,308.87,309.09,1381.22
941,2021-07-27 18:56:52.656127488,308.87,309.15,308.87,309.11,1397.47
942,2021-07-27 18:56:56.714839552,308.87,309.16,308.87,309.1,1407.75
943,2021-07-27 18:57:00.791716608,309.11,309.21,309.09,309.1,353.56
944,2021-07-27 18:57:04.871763200,309.11,309.21,309.09,309.15,379.06
945,2021-07-27 18:57:08.934637824,309.11,309.21,309.09,309.12,419.92
946,2021-07-27 18:57:13.046886144,309.11,309.21,309.09,309.12,476.81
947,2021-07-27 18:57:17.104846848,309.11,309.21,309.09,309.11,489.46
948,2021-07-27 18:57:21.255310336,309.11,309.21,309.09,309.11,508.22
949,2021-07-27 18:57:25.306269696,309.11,309.21,309.09,309.1,535.99
950,2021-07-27 18:57:29.370308352,309.11,309.21,309.09,309.13,615.13
951,2021-07-27 18:57:33.413981440,309.11,309.21,309.09,309.14,639.59
952,2021-07-27 18:57:37.507760384,309.11,309.21,309.09,309.2,683.53
953,2021-07-27 18:57:41.593821952,309.11,309.23,309.09,309.22,746.67
954,2021-07-27 18:57:44.650177536,309.11,309.23,309.09,309.19,754.33
955,2021-07-27 18:57:48.711609088,309.11,309.23,309.09,309.17,770.98
956,2021-07-27 18:57:52.790408448,309.11,309.23,309.09,309.16,841.32
957,2021-07-27 18:57:56.959865856,309.11,309.24,309.09,309.24,930.96
958,2021-07-27 18:58:01.088337152,309.11,309.24,309.09,309.17,970.12
959,2021-07-27 18:58:05.147050752,309.11,309.24,309.09,309.18,988.31
960,2021-07-27 18:58:09.210764800,309.11,309.24,309.09,309.18,1018.42
961,2021-07-27 18:58:13.291738368,309.11,309.24,309.09,309.19,1046.4
962,2021-07-27 18:58:17.434045184,309.11,309.24,309.09,309.19,1145.18
963,2021-07-27 18:58:21.492668672,309.11,309.24,309.09,309.19,1165.9
964,2021-07-27 18:58:25.549986304,309.11,309.24,309.09,309.19,1191.98
965,2021-07-27 18:58:28.633859584,309.11,309.24,309.09,309.18,1206.38
966,2021-07-27 18:58:32.695004160,309.11,309.24,309.09,309.17,1221.84
967,2021-07-27 18:58:36.741817856,309.11,309.24,309.09,309.18,1248.62
968,2021-07-27 18:58:40.790454528,309.11,309.24,309.09,309.16,1352.89
969,2021-07-27 18:58:44.921594368,309.11,309.24,309.09,309.15,1435.03
970,2021-07-27 18:58:49.022306816,309.11,309.24,309.09,309.22,1486.7
971,2021-07-27 18:58:53.133347840,309.23,309.24,309.22,309.24,6.41
972,2021-07-27 18:58:57.200967936,309.23,309.24,309.22,309.23,13.55
973,2021-07-27 18:59:01.306580480,309.23,309.24,309.22,309.23,25.94
974,2021-07-27 18:59:05.356831488,309.23,309.24,309.22,309.22,43.95
975,2021-07-27 18:59:09.419945728,309.23,309.24,309.22,309.23,63.94
976,2021-07-27 18:59:13.467094016,309.23,309.24,309.16,309.18,76.85
977,2021-07-27 18:59:17.569820416,309.23,309.24,309.16,309.2,152.23
978,2021-07-27 18:59:20.625079552,309.23,309.24,309.16,309.22,177.29
979,2021-07-27 18:59:24.682905600,309.23,309.24,309.16,309.2,197.93
980,2021-07-27 18:59:28.773306368,309.23,309.25,309.16,309.21,275.45
981,2021-07-27 18:59:32.833883136,309.23,309.25,309.16,309.19,288.99
982,2021-07-27 18:59:36.886649600,309.23,309.25,309.16,309.16,373.19
983,2021-07-27 18:59:40.952502784,309.23,309.25,309.15,309.16,421.14
984,2021-07-27 18:59:45.054508800,309.23,309.25,309.15,309.15,443.05
985,2021-07-27 18:59:49.097849856,309.23,309.25,309.15,309.15,796.41
986,2021-07-27 18:59:53.191486208,309.23,309.25,309.07,309.08,970.54
987,2021-07-27 18:59:57.277186560,309.23,309.25,309.07,309.21,1127.05
988,2021-07-27 19:00:01.357858048,309.23,309.25,309.07,309.16,1139.23
989,2021-07-27 19:00:05.425082624,309.23,309.25,309.07,309.12,1177.1
990,2021-07-27 19:00:09.499559168,309.23,309.25,309.06,309.15,1248.13
991,2021-07-27 19:00:13.563121920,309.23,309.25,309.06,309.11,1274.59
992,2021-07-27 19:00:16.647471872,309.23,309.25,309.06,309.15,1306.43
993,2021-07-27 19:00:20.764994048,309.23,309.26,309.06,309.17,1468.93
994,2021-07-27 19:00:24.808401408,309.23,309.26,309.06,309.16,1489.08
995,2021-07-27 19:00:28.891480064,309.23,309.26,309.06,309.15,1496.99
996,2021-07-27 19:00:32.968466176,309.23,309.26,309.06,309.13,1503.76
997,2021-07-27 19:00:37.026398720,309.23,309.26,309.06,309.13,1507.93
998,2021-07-27 19:00:41.087349760,309.23,309.26,309.06,309.12,1514.32
999,2021-07-27 19:00:45.194522368,309.23,309.26,309.06,309.12,1540.33
1000,2021-07-27 19:00:49.315092224,309.14,309.14,309.13,309.14,3.17
1001,2021-07-27 19:00:53.377187840,309.14,309.14,309.13,309.13,22.56
1002,2021-07-27 19:00:57.457755648,309.14,309.14,309.13,309.14,38.19
1003,2021-07-27 19:01:01.516461824,309.14,309.15,309.13,309.14,56.15
1004,2021-07-27 19:01:05.597211904,309.14,309.15,309.13,309.14,82.3
1005,2021-07-27 19:01:08.648174592,309.14,309.16,309.13,309.15,102.58
1006,2021-07-27 19:01:12.745104640,309.14,309.16,309.13,309.15,113.82
1007,2021-07-27 19:01:16.871467264,309.14,309.16,309.13,309.13,133.45
1008,2021-07-27 19:01:20.947537152,309.14,309.16,309.11,309.12,205.17
1009,2021-07-27 19:01:25.024803328,309.14,309.16,309.11,309.12,212.24
1010,2021-07-27 19:01:29.123253248,309.14,309.22,309.11,309.19,342.71
1011,2021-07-27 19:01:33.166107392,309.14,309.22,309.11,309.19,357.7
1012,2021-07-27 19:01:37.209598464,309.14,309.22,309.11,309.19,388.65
1013,2021-07-27 19:01:41.251848960,309.14,309.22,309.11,309.15,395.18
1014,2021-07-27 19:01:45.310367744,309.14,309.22,309.09,309.09,519.89
1015,2021-07-27 19:01:49.426612224,309.14,309.22,309.08,309.08,528.0
