,type,entry_time,entry_price,exit_time,exit_price,percentual_difference,cumulative_profit
68,tp,2021-07-27 18:13:49.945052160,308.04,2021-07-27 18:14:30.725325568,308.21,5.518763796908163,23.107108523953915
69,sl,2021-07-27 18:14:42.923641344,308.24,2021-07-27 18:14:59.337959680,308.23,-0.32442252790004233,22.78268599605387
70,sl,2021-07-27 18:15:00.350497280,308.22,2021-07-27 18:15:01.386915584,308.18,-1.2977743170469294,21.48491167900694
71,sl,2021-07-27 18:15:02.408407040,308.16,2021-07-27 18:15:07.503444224,308.15,-0.32450674974194404,21.160404929265
72,sl,2021-07-27 18:15:08.545333248,308.15,2021-07-27 18:15:10.619267328,308.14,-0.3245172805448939,20.835887648720107
73,sl,2021-07-27 18:15:11.636798976,308.13,2021-07-27 18:15:12.664891136,308.05,-2.596306753642426,18.23958089507768
74,sl,2021-07-27 18:15:13.681320448,308.06,2021-07-27 18:16:34.421995776,308.03,-0.9738362656634927,17.265744629414186
75,tp,2021-07-27 18:16:35.439547392,308.03,2021-07-27 18:17:03.970828544,308.19,5.194299256566731,22.460043885980916
76,sl,2021-07-27 18:17:13.177477120,308.08,2021-07-27 18:17:16.276860928,308.06,-0.6491820306408015,21.810861855340114
77,sl,2021-07-27 18:17:17.295048960,308.06,2021-07-27 18:17:28.584326144,308.05,-0.3246120885538825,21.486249766786234
78,sl,2021-07-27 18:17:29.634331136,308.06,2021-07-27 18:17:30.651945472,308.05,-0.3246120885538825,21.161637678232353
79,sl,2021-07-27 18:17:31.678509056,308.05,2021-07-27 18:17:33.695223552,308.04,-0.3246226261967507,20.837015052035603
80,sl,2021-07-27 18:17:34.703686400,308.06,2021-07-27 18:17:35.712024832,308.05,-0.3246120885538825,20.512402963481723
81,sl,2021-07-27 18:17:36.719923200,308.04,2021-07-27 18:17:59.191906048,308.03,-0.32463316452563784,20.187769798956086
82,sl,2021-07-27 18:18:00.205323776,308.03,2021-07-27 18:18:03.268073472,308.01,-0.6492874070701494,19.538482391885935
83,sl,2021-07-27 18:18:04.296855808,308.01,2021-07-27 18:18:05.307633920,308.0,-0.32466478361062645,19.21381760827531
84,sl,2021-07-27 18:18:06.329606400,308.0,2021-07-27 18:19:05.551105792,307.97,-0.9740259740250881,18.23979163425022
85,sl,2021-07-27 18:19:06.578661376,307.97,2021-07-27 18:19:07.608268800,307.96,-0.3247069519773922,17.915084682272827
86,sl,2021-07-27 18:19:08.664504832,307.96,2021-07-27 18:19:10.743158272,307.95,-0.3247174957783772,17.59036718649445
87,sl,2021-07-27 18:19:11.753847296,307.95,2021-07-27 18:19:15.820334848,307.94,-0.3247280402659816,17.26563914622847
88,sl,2021-07-27 18:19:16.850638848,307.94,2021-07-27 18:19:17.861450496,307.92,-0.6494771708768529,16.616161975351616
89,sl,2021-07-27 18:19:18.908446464,307.91,2021-07-27 18:19:19.961980416,307.9,-0.3247702250673167,16.2913917502843
90,sl,2021-07-27 18:19:20.978125312,307.89,2021-07-27 18:19:24.027503360,307.88,-0.3247913215755921,15.966600428708709
91,tp,2021-07-27 18:19:25.056644608,307.88,2021-07-27 18:19:38.318657792,308.09,6.820839288033634,22.78743971674234
92,sl,2021-07-27 18:19:53.625312512,308.03,2021-07-27 18:19:54.654886656,307.94,-2.9217933318175175,19.865646384924823
93,sl,2021-07-27 18:19:55.666205696,307.89,2021-07-27 18:20:06.909089024,307.88,-0.3247913215755921,19.54085506334923
94,sl,2021-07-27 18:20:07.950349056,307.88,2021-07-27 18:20:09.991984896,307.87,-0.3248018708584808,19.21605319249075
95,sl,2021-07-27 18:20:11.019681280,307.81,2021-07-27 18:20:12.045468928,307.8,-0.32487573503105505,18.891177457459698
96,sl,2021-07-27 18:20:13.059143936,307.8,2021-07-27 18:20:19.166513920,307.78,-0.6497725795983967,18.2414048778613
97,sl,2021-07-27 18:20:20.195236096,307.78,2021-07-27 18:20:21.254546432,307.75,-0.9747222041709245,17.266682673690376
98,sl,2021-07-27 18:20:22.311300096,307.75,2021-07-27 18:20:25.359963136,307.74,-0.3249390739233438,16.941743599767033
99,sl,2021-07-27 18:21:24.613970944,307.63,2021-07-27 18:21:28.736648448,307.6,-0.9751974774883047,15.966546122278729
100,sl,2021-07-27 18:21:29.763286784,307.68,2021-07-27 18:21:31.815854848,307.67,-0.3250130005197252,15.641533121759004
101,sl,2021-07-27 18:21:32.824738304,307.71,2021-07-27 18:21:35.900405248,307.7,-0.3249813135741739,15.31655180818483
102,sl,2021-07-27 18:21:48.216723712,307.65,2021-07-27 18:21:49.224816128,307.63,-0.6500893872901612,14.666462420894668
103,tp,2021-07-27 18:21:50.241914624,307.62,2021-07-27 18:22:04.542630144,307.93,10.077368181522731,24.743830602417397
104,sl,2021-07-27 18:22:19.799485440,308.02,2021-07-27 18:22:24.907982848,308.01,-0.3246542432306638,24.419176359186732
105,tp,2021-07-27 18:22:25.936532992,308.01,2021-07-27 18:22:40.241964032,308.18,5.519301321386186,29.938477680572916
106,sl,2021-07-27 18:22:41.290946816,308.18,2021-07-27 18:22:51.499714816,308.15,-0.9734570705441481,28.965020610028766
107,sl,2021-07-27 18:22:52.506952960,308.15,2021-07-27 18:22:53.517138944,308.13,-0.6490345610897879,28.315986048938978
108,tp,2021-07-27 18:22:54.545289984,308.12,2021-07-27 18:24:05.125303552,308.3,5.841879787096158,34.157865836035135
109,sl,2021-07-27 18:24:22.464878592,308.42,2021-07-27 18:24:28.538622720,308.4,-0.648466377019605,33.50939945901553
110,sl,2021-07-27 18:24:29.606705408,308.39,2021-07-27 18:24:30.647458048,308.36,-0.9727941891751586,32.53660526984037
111,sl,2021-07-27 18:24:31.670098688,308.36,2021-07-27 18:24:32.734182144,308.35,-0.3242962770784442,32.212308992761926
112,sl,2021-07-27 18:24:33.760183040,308.34,2021-07-27 18:24:36.810776576,308.23,-3.567490432637894,28.644818560124033
113,sl,2021-07-27 18:24:37.818651648,308.18,2021-07-27 18:24:38.826923008,308.11,-2.2713998312672197,26.373418728856812
114,sl,2021-07-27 18:24:39.844156672,308.16,2021-07-27 18:24:46.971850240,308.14,-0.6490134994820435,25.724405229374767
115,sl,2021-07-27 18:24:48.000857088,308.14,2021-07-27 18:24:55.142840320,308.13,-0.3245278120331961,25.39987741734157
116,tp,2021-07-27 18:25:57.856363008,308.05,2021-07-27 18:26:24.474856960,308.22,5.5185846453502965,30.918462062691866
117,sl,2021-07-27 18:27:13.468861440,308.7,2021-07-27 18:27:15.491740160,308.69,-0.32393909944900895,30.594522963242856
118,sl,2021-07-27 18:27:16.501499136,308.69,2021-07-27 18:27:19.607211264,308.59,-3.239495934433339,27.355027028809516
119,tp,2021-07-27 18:27:20.629551872,308.54,2021-07-27 18:29:11.291884288,308.73,6.158034614636602,33.51306164344612
120,sl,2021-07-27 18:29:20.475295744,308.66,2021-07-27 18:30:07.545512704,308.6,-1.9438864770298152,31.569175166416308
121,sl,2021-07-27 18:30:09.585635328,308.59,2021-07-27 18:30:12.685374976,308.58,-0.3240545707894263,31.245120595626883
122,tp,2021-07-27 18:30:13.714239488,308.58,2021-07-27 18:30:38.233896960,308.81,7.4534966621303465,38.69861725775723
123,tp,2021-07-27 18:30:52.509592320,308.8,2021-07-27 18:31:06.871172352,308.96,5.181347150258036,43.87996440801526
124,sl,2021-07-27 18:31:17.261276672,308.96,2021-07-27 18:31:18.287983616,308.95,-0.3236664940442422,43.55629791397102
125,sl,2021-07-27 18:31:19.298999552,308.95,2021-07-27 18:31:24.370951936,308.87,-2.589415763067943,40.96688215090308
126,sl,2021-07-27 18:31:25.398673664,308.91,2021-07-27 18:31:26.407041280,308.88,-0.9711566475682094,39.995725503334874
127,sl,2021-07-27 18:31:27.414895872,308.88,2021-07-27 18:31:48.898569472,308.85,-0.9712509712500879,39.02447453208479
128,sl,2021-07-27 18:31:49.909638144,308.84,2021-07-27 18:33:08.593491200,308.81,-0.9713767646669058,38.05309776741788
129,tp,2021-07-27 18:33:09.604149248,308.81,2021-07-27 18:34:11.766680320,308.97,5.181179365953985,43.23427713337187
130,sl,2021-07-27 18:34:26.103158016,308.96,2021-07-27 18:34:27.134554624,308.94,-0.6473329880884844,42.58694414528338
131,tp,2021-07-27 18:34:28.144849408,308.94,2021-07-27 18:34:47.601907200,309.1,5.178999158413446,47.76594330369683
132,sl,2021-07-27 18:34:53.726480896,309.07,2021-07-27 18:34:54.756679424,309.06,-0.3235512990581715,47.442392004638656
133,sl,2021-07-27 18:34:55.776958464,309.04,2021-07-27 18:34:58.897798656,309.01,-0.9707481232212515,46.47164388141741
134,sl,2021-07-27 18:34:59.914608384,309.01,2021-07-27 18:35:25.366726912,308.95,-1.9416847351219144,44.52995914629549
135,sl,2021-07-27 18:35:26.394838272,308.98,2021-07-27 18:35:33.555956736,308.97,-0.323645543400573,44.206313602894916
136,tp,2021-07-27 18:35:34.585245440,308.97,2021-07-27 18:36:28.727847168,309.13,5.178496294137559,49.384809897032476
137,sl,2021-07-27 18:36:33.799642368,309.12,2021-07-27 18:36:40.913857280,309.07,-1.617494824016931,47.767315073015546
138,sl,2021-07-27 18:36:41.945924352,309.07,2021-07-27 18:36:43.990765824,309.06,-0.3235512990581715,47.44376377395737
139,sl,2021-07-27 18:36:45.000380928,309.07,2021-07-27 18:36:58.249096448,309.06,-0.3235512990581715,47.1202124748992
140,sl,2021-07-27 18:36:59.275032064,309.07,2021-07-27 18:37:00.281766912,309.06,-0.3235512990581715,46.796661175841024
141,sl,2021-07-27 18:37:01.289928704,309.06,2021-07-27 18:38:06.527249408,308.94,-3.8827412152981475,42.91391996054288
142,sl,2021-07-27 18:38:07.535115264,309.01,2021-07-27 18:38:09.583164672,309.0,-0.3236141225200124,42.590305838022864
143,sl,2021-07-27 18:38:10.611729920,309.0,2021-07-27 18:38:13.653107968,308.99,-0.32362459546896133,42.2666812425539
144,sl,2021-07-27 18:38:14.692141312,308.99,2021-07-27 18:38:16.726728192,308.96,-0.9709052072892183,41.29577603526468
145,sl,2021-07-27 18:38:17.734926080,308.94,2021-07-27 18:38:23.840904448,308.93,-0.32368744740049543,40.972088587864185
146,tp,2021-07-27 18:38:24.863574528,308.91,2021-07-27 18:39:00.543742976,309.07,5.17950212035765,46.15159070822183
147,tp,2021-07-27 18:39:08.741866496,309.02,2021-07-27 18:39:11.774555904,309.18,5.177658403987607,51.32924911220944
148,sl,2021-07-27 18:39:20.990960896,309.1,2021-07-27 18:39:35.284589056,309.07,-0.9705596894218556,50.358689422787585
149,sl,2021-07-27 18:39:36.298585344,309.09,2021-07-27 18:39:37.328385792,309.08,-0.32353036332430374,50.03515905946328
150,sl,2021-07-27 18:39:38.359985920,309.07,2021-07-27 18:39:43.453080320,309.06,-0.3235512990581715,49.71160776040511
151,sl,2021-07-27 18:39:44.470795776,309.13,2021-07-27 18:39:50.647405056,309.12,-0.3234884999835314,49.388119260421576
152,sl,2021-07-27 18:39:56.821309696,309.08,2021-07-27 18:39:57.849976576,309.06,-0.6470816617051187,48.74103759871646
153,sl,2021-07-27 18:39:58.876481280,309.1,2021-07-27 18:39:59.885229824,309.09,-0.32351989647517787,48.417517702241284
154,sl,2021-07-27 18:40:00.899534336,309.1,2021-07-27 18:40:01.927444224,309.06,-1.2940795858951946,47.12343811634609
155,sl,2021-07-27 18:40:02.936823296,309.07,2021-07-27 18:40:24.449701888,309.06,-0.3235512990581715,46.79988681728791
156,sl,2021-07-27 18:40:25.470785792,309.06,2021-07-27 18:40:26.478481920,309.05,-0.3235617679412057,46.476325049346705
157,sl,2021-07-27 18:40:27.487367936,309.04,2021-07-27 18:40:31.579064320,309.03,-0.3235827077416434,46.15274234160506
158,sl,2021-07-27 18:40:32.587345920,309.04,2021-07-27 18:40:34.617122560,309.03,-0.3235827077416434,45.82915963386342
159,sl,2021-07-27 18:40:35.636286464,309.04,2021-07-27 18:40:36.644647680,309.03,-0.3235827077416434,45.505576926121776
160,sl,2021-07-27 18:40:37.651895808,309.02,2021-07-27 18:40:47.847439616,309.01,-0.3236036502488805,45.1819732758729
161,sl,2021-07-27 18:40:48.875909376,309.02,2021-07-27 18:41:01.100872960,309.01,-0.3236036502488805,44.85836962562402
162,sl,2021-07-27 18:41:05.159634176,308.95,2021-07-27 18:42:02.345169664,308.94,-0.3236769703832629,44.53469265524076
163,sl,2021-07-27 18:42:03.355107584,308.94,2021-07-27 18:42:21.668346624,308.93,-0.32368744740049543,44.211005207840266
164,sl,2021-07-27 18:42:22.727043328,308.93,2021-07-27 18:42:23.743424768,308.9,-0.9710937752898571,43.23991143255041
165,sl,2021-07-27 18:42:24.781865216,308.9,2021-07-27 18:42:31.925220352,308.89,-0.3237293622528619,42.916182070297545
166,sl,2021-07-27 18:42:32.935234560,308.84,2021-07-27 18:42:34.948766208,308.82,-0.6475845097779371,42.26859756051961
167,sl,2021-07-27 18:42:35.959423744,308.82,2021-07-27 18:42:36.968514560,308.81,-0.3238132245317954,41.94478433598781
168,sl,2021-07-27 18:42:38.028784640,308.82,2021-07-27 18:42:40.061856512,308.81,-0.3238132245317954,41.620971111456015
169,sl,2021-07-27 18:42:41.084910848,308.8,2021-07-27 18:42:44.148272128,308.74,-1.9430051813472238,39.67796593010879
170,sl,2021-07-27 18:42:45.161838848,308.77,2021-07-27 18:42:50.260452096,308.76,-0.3238656605237201,39.35410026958507
171,sl,2021-07-27 18:42:53.311004160,308.56,2021-07-27 18:42:55.416604416,308.54,-0.6481721545236522,38.70592811506142
172,sl,2021-07-27 18:42:56.433915904,308.43,2021-07-27 18:43:01.538423808,308.37,-1.9453360568038864,36.76059205825753
173,sl,2021-07-27 18:43:02.557976832,308.36,2021-07-27 18:43:03.574775808,308.28,-2.5943702166312406,34.16622184162629
174,sl,2021-07-27 18:43:04.591353344,308.3,2021-07-27 18:43:05.607718912,308.29,-0.32435939020405136,33.84186245142224
175,sl,2021-07-27 18:43:06.625304320,308.34,2021-07-27 18:43:08.699439360,308.28,-1.9459038723487798,31.895958579073458
176,sl,2021-07-27 18:43:09.728627712,308.29,2021-07-27 18:43:10.758139136,308.28,-0.324369911448563,31.571588667624894
177,sl,2021-07-27 18:43:56.600284160,308.46,2021-07-27 18:44:29.266993152,308.45,-0.3241911430976757,31.24739752452722
178,sl,2021-07-27 18:44:30.275170816,308.41,2021-07-27 18:44:31.284871936,308.37,-1.2969748062650517,29.950422718262168
179,sl,2021-07-27 18:44:32.293878784,308.37,2021-07-27 18:44:33.304021504,308.36,-0.3242857606119566,29.62613695765021
180,tp,2021-07-27 18:44:34.331836160,308.36,2021-07-27 18:44:51.693157888,308.54,5.837332987417525,35.463469945067736
181,sl,2021-07-27 18:45:00.980919296,308.44,2021-07-27 18:45:01.988404224,308.4,-1.2968486577623026,34.16662128730543
182,tp,2021-07-27 18:45:02.995713280,308.4,2021-07-27 18:45:25.469019392,308.56,5.1880674448775945,39.35468873218303
183,sl,2021-07-27 18:45:36.713998848,308.48,2021-07-27 18:45:37.725171968,308.33,-4.862551867221023,34.492136864962006
184,sl,2021-07-27 18:45:38.735323648,308.25,2021-07-27 18:45:39.746697472,308.23,-0.64882400648765,33.843312858474356
185,tp,2021-07-27 18:45:40.757072384,308.21,2021-07-27 18:45:43.807954432,308.41,6.489082119335696,40.332394977810054
186,tp,2021-07-27 18:45:44.817816576,308.4,2021-07-27 18:47:08.507341824,308.62,7.133592736706462,47.465987714516515
187,sl,2021-07-27 18:47:37.066299136,308.81,2021-07-27 18:47:38.078029056,308.8,-0.32382371037177893,47.14216400414474
188,sl,2021-07-27 18:47:39.113030144,308.8,2021-07-27 18:47:42.170340864,308.79,-0.32383419689089715,46.81832980725384
189,sl,2021-07-27 18:47:43.180731648,308.82,2021-07-27 18:47:59.572972544,308.77,-1.6190661226608176,45.19926368459302
190,sl,2021-07-27 18:48:00.626788608,308.78,2021-07-27 18:48:01.649356288,308.77,-0.3238551719668018,44.875408512626215
191,sl,2021-07-27 18:48:02.678032128,308.77,2021-07-27 18:48:08.780886528,308.76,-0.3238656605237201,44.55154285210249
192,sl,2021-07-27 18:48:09.788396288,308.76,2021-07-27 18:48:15.971784192,308.75,-0.3238761497600371,44.227666702342454
193,sl,2021-07-27 18:48:16.980307712,308.76,2021-07-27 18:48:18.024916736,308.75,-0.3238761497600371,43.903790552582414
194,sl,2021-07-27 18:48:19.046559232,308.74,2021-07-27 18:48:20.066206976,308.73,-0.3238971302711312,43.57989342231129
195,sl,2021-07-27 18:48:21.095808512,308.73,2021-07-27 18:48:23.136997632,308.71,-0.6478152430939219,42.93207817921736
196,sl,2021-07-27 18:48:24.162905344,308.7,2021-07-27 18:48:28.225538816,308.69,-0.32393909944900895,42.60813907976836
197,sl,2021-07-27 18:48:29.245344256,308.69,2021-07-27 18:48:33.304726784,308.65,-1.2957983737737038,41.31234070599465
198,sl,2021-07-27 18:48:35.358141696,308.63,2021-07-27 18:48:50.615341824,308.61,-0.6480251433749736,40.66431556261968
199,sl,2021-07-27 18:48:54.712996096,308.6,2021-07-27 18:48:59.825146880,308.59,-0.32404406999506635,40.34027149262461
200,sl,2021-07-27 18:49:00.833268992,308.55,2021-07-27 18:49:01.841544192,308.54,-0.32409658078077797,40.016174911843834
201,sl,2021-07-27 18:49:02.848735744,308.54,2021-07-27 18:49:05.898390272,308.53,-0.32410708498242524,39.69206782686141
202,sl,2021-07-27 18:49:06.927186944,308.53,2021-07-27 18:49:08.988443648,308.52,-0.32411758986130706,39.3679502370001
203,sl,2021-07-27 18:49:10.031273728,308.52,2021-07-27 18:49:13.138569472,308.51,-0.3241280954230165,39.04382214157709
204,tp,2021-07-27 18:49:14.145747712,308.5,2021-07-27 18:49:34.587488000,308.69,6.158833063209003,45.20265520478609
205,sl,2021-07-27 18:49:58.118458368,309.01,2021-07-27 18:50:00.232073216,309.0,-0.3236141225200124,44.87904108226608
206,sl,2021-07-27 18:50:01.262608896,308.99,2021-07-27 18:50:02.291344128,308.96,-0.9709052072892183,43.90813587497686
207,sl,2021-07-27 18:50:03.316810752,308.97,2021-07-27 18:50:04.329630720,308.96,-0.32365601838520724,43.58447985659165
208,sl,2021-07-27 18:50:05.358112256,308.96,2021-07-27 18:50:07.396870144,308.95,-0.3236664940442422,43.26081336254741
209,sl,2021-07-27 18:50:08.437522688,308.96,2021-07-27 18:50:10.475153920,308.95,-0.3236664940442422,42.93714686850317
210,sl,2021-07-27 18:50:11.483144192,308.95,2021-07-27 18:50:12.492427520,308.94,-0.3236769703832629,42.61346989811991
211,sl,2021-07-27 18:50:13.521048576,308.9,2021-07-27 18:50:16.607743488,308.89,-0.3237293622528619,42.28974053586705
212,sl,2021-07-27 18:50:17.635057920,308.88,2021-07-27 18:50:18.660982016,308.87,-0.3237503237500293,41.96599021211702
213,sl,2021-07-27 18:50:19.668482048,308.87,2021-07-27 18:50:21.684441088,308.86,-0.3237608055165897,41.64222940660043
214,sl,2021-07-27 18:50:22.704809216,308.87,2021-07-27 18:50:33.932713728,308.85,-0.6475216110331794,40.99470779556725
