,type,entry_time,entry_price,exit_time,exit_price,percentual_difference,cumulative_profit
0,sl,2021-07-27 17:52:37.958865920,2241.79,2021-07-27 17:52:40.992129024,2241.6,-0.8475370128337382,-0.8475370128337382
1,sl,2021-07-27 17:52:42.000974848,2241.39,2021-07-27 17:52:43.032134144,2240.87,-2.319988935437304,-3.167525948271042
2,sl,2021-07-27 17:52:44.061707520,2240.87,2021-07-27 17:52:48.187201536,2240.8,-0.3123786743528583,-3.4799046226239003
3,sl,2021-07-27 17:52:49.218511616,2240.77,2021-07-27 17:52:50.227963904,2240.72,-0.2231375821712264,-3.7030422047951266
4,sl,2021-07-27 17:52:51.257305600,2240.72,2021-07-27 17:53:01.456475136,2240.69,-0.13388553679060902,-3.8369277415857357
5,sl,2021-07-27 17:53:45.382134528,2241.24,2021-07-27 17:53:46.411830272,2240.53,-3.167889204188671,-7.004816945774406
6,sl,2021-07-27 17:53:47.441990912,2240.53,2021-07-27 17:53:49.472758784,2240.31,-0.9819105300989259,-7.986727475873332
7,sl,2021-07-27 17:53:50.501812224,2240.31,2021-07-27 17:54:49.649879040,2240.09,-0.9820069543938112,-8.968734430267144
8,sl,2021-07-27 17:54:50.678651648,2240.09,2021-07-27 17:54:56.816803840,2240.01,-0.35712850822925524,-9.3258629384964
9,tp,2021-07-27 17:54:57.846748928,2240.0,2021-07-27 17:55:58.243452672,2241.22,5.446428571427678,-3.879434367068722
10,sl,2021-07-27 17:56:18.698844672,2242.14,2021-07-27 17:56:25.882011136,2242.05,-0.4014022317950297,-4.280836598863751
11,sl,2021-07-27 17:56:26.908516864,2242.05,2021-07-27 17:56:45.400178176,2241.51,-2.4085100689099868,-6.689346667773738
12,sl,2021-07-27 17:57:03.870130432,2243.36,2021-07-27 17:57:06.958078208,2243.22,-0.6240639041452439,-7.313410571918982
13,sl,2021-07-27 17:57:07.987301632,2243.23,2021-07-27 17:57:13.097460992,2243.13,-0.4457857642769981,-7.75919633619598
14,sl,2021-07-27 17:57:14.125349376,2243.13,2021-07-27 17:57:16.168290304,2243.02,-0.49038620142447087,-8.249582537620451
15,sl,2021-07-27 17:57:17.178759680,2242.71,2021-07-27 17:57:19.238832384,2242.33,-1.6943786757989625,-9.943961213419414
16,tp,2021-07-27 17:57:20.266955008,2242.08,2021-07-27 17:57:42.874660096,2243.22,5.084564333118678,-4.859396880300736
17,sl,2021-07-27 17:57:58.217617152,2243.13,2021-07-27 17:58:00.273891840,2243.07,-0.26748338259461296,-5.126880262895349
18,sl,2021-07-27 17:58:01.290535936,2243.08,2021-07-27 17:58:04.378212608,2242.77,-1.3820282825398356,-6.508908545435185
19,sl,2021-07-27 17:58:05.406890496,2242.76,2021-07-27 17:58:08.474681856,2242.59,-0.7579946137797747,-7.2669031592149596
